Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Pct,EMA_20,Return,Volume_Change
2018-03-06,0.05718939027929493,0.05416148542547786,0.0569958683671066,0.05652071241788936,0.1849101666071579,0.5845731306418666,0.5153299463852273,0.49071047176810223,0.042378500190825175,0.02835577493980934,0.6024433216373821,0.03384869561520806,0.5192288794498171,0.172951229758424
2018-03-07,0.054839345561986996,0.05073624166936472,0.05431315655128724,0.05225129520153543,0.262789378467566,0.5252347589498036,0.5129086049891305,0.493402225114154,0.04285186781469669,0.029765523183294756,0.559566988862392,0.034157792861255726,0.48562126511266235,0.3196897951397552
2018-03-08,0.05757629441164802,0.05254874388869438,0.055467001734425286,0.05302752489946028,0.18476847859063358,0.5767323298461665,0.5131435143258574,0.4956080305715379,0.042940320281963706,0.03239161870240656,0.5861133879900999,0.03471139098055245,0.5660911929040727,0.1469627878657867
2018-03-09,0.06193254920807639,0.056659123859124,0.05881323814097475,0.0565926375788004,0.26752903940921585,0.6493523494567647,0.5169752002850668,0.4982274344852172,0.04188113658285392,0.03734172353724932,0.6489488115746462,0.03564827902628262,0.591069863277468,0.3259336668973244
2018-03-12,0.06442597276009443,0.06007017713951737,0.06288066794943167,0.05994209444471521,0.2677445232676799,0.6865367043368399,0.5218345201690872,0.5014069582651605,0.04064483603446395,0.04245555129101192,0.7015097560135204,0.03674550412106317,0.561132858990347,0.221286546621749
2018-03-13,0.061918262514711886,0.061654347307144614,0.06148158885331276,0.0632483766369788,0.2626909840116463,0.6186131740344676,0.5227542661641887,0.5041557511157823,0.04007265693382217,0.04565790967692135,0.6444318345885529,0.03748723716372501,0.48423658598476127,0.21635895648994216
2018-03-14,0.059725766984327355,0.05740124806333505,0.05941898927138059,0.05998516175970259,0.239813289065767,0.5623047936293292,0.5208725317055204,0.5059350144359136,0.03895766013219937,0.048955190066358734,0.5862039198578155,0.0379388840926044,0.4887337711621655,0.1993435664089102
2018-03-15,0.06002671827419115,0.05700167567619166,0.059794049385067244,0.05736890557509461,0.1746308977972314,0.5679378895873469,0.519155334923933,0.5069753586403075,0.03822241310581731,0.05142812252512635,0.5889215357101313,0.03837763896750587,0.5272994028100595,0.15423603363463023
2018-03-16,0.059123957477520805,0.05540319374858835,0.059144977222859635,0.05758451788820246,0.3385649168604118,0.5433433489628519,0.5164579555257244,0.5072059117282689,0.0383386094989287,0.052063728059873526,0.5469878202335796,0.03868425116168264,0.5085581483684855,0.43818001815449914
2018-03-19,0.05522629623080055,0.05304833689847879,0.05343337929056238,0.05567264416703138,0.27994248396803967,0.44434133614658466,0.5102151916271577,0.5059977395366868,0.03812820730351679,0.05271747297364471,0.3957062791096869,0.038571548846469156,0.46172792197970947,0.17627645481452603
2018-03-20,0.05514029685185079,0.05209209275634161,0.05527953243435815,0.05268257444503771,0.1441837173574529,0.4422542963332332,0.5048398599725207,0.5038320909734132,0.037757120773644626,0.05361858523809443,0.3754382652174522,0.03846097248593108,0.5212454341241772,0.09883251535020808
2018-03-21,0.049451423973384534,0.04965158180311516,0.049971758790862436,0.05239505751606416,0.3154441876084109,0.31727934405114133,0.4949518520365211,0.4998937887465681,0.03770512842832585,0.053703416442415386,0.13820184057371426,0.037791533125946936,0.43233941952695076,0.483598519087192
2018-03-22,0.04598373635318298,0.04621212255824278,0.04613527154328581,0.04515005451986981,0.35909098430981135,0.25460632160002916,0.4837236542600746,0.49423839857081786,0.038644176594659574,0.05216567099213232,0.0732531058418497,0.036838772214321164,0.46630939008952454,0.2565622092723984
2018-03-23,0.04038081631720608,0.042273051258734456,0.040856328988523954,0.04283563006683502,0.3545451604463232,0.16959323015419947,0.4695713018329445,0.48655702750385854,0.040689074584111085,0.04842353226136947,0.04615910216584174,0.03541595929709648,0.4303387510193418,0.21778496402854802
2018-03-26,0.05160087327783369,0.04681147472042402,0.04301974954614668,0.042375562415654155,0.3202291099997838,0.4143955309961964,0.46906332415636937,0.4802986127078161,0.04029115826422697,0.047907998715633004,0.3557049626946999,0.03525165760744711,0.7117656383899293,0.19589348369290027
2018-03-27,0.04525288124149124,0.04973727183286916,0.043712120222137885,0.05044009091060922,0.35350021132445647,0.3194338530351458,0.46277845557721214,0.4738898736392525,0.040392225876526466,0.04628751543566273,0.22555294068147475,0.034467638982907806,0.42044054973579664,0.24777824185162406
2018-03-28,0.0425875520044946,0.042415755982686404,0.04121688783241573,0.04119683404144259,0.3608394537915036,0.2838054915969346,0.4554922116006375,0.4671374917149481,0.040636754869634806,0.044276571410179794,0.20485590452937538,0.03349151843409845,0.47858303381218714,0.22648661409781576
2018-03-29,0.04445031344421421,0.04488469904481995,0.04368315732248776,0.042001742281345955,0.328664466705776,0.319926618424641,0.4517502218397569,0.46090083575236745,0.0408404656792451,0.04297448424291622,0.2698329739735374,0.032794803835258485,0.5537229143940469,0.19782785010569415
2018-04-02,0.04287407699161244,0.04087431629068125,0.04017834623877667,0.04031988158439212,0.32067778871877745,0.2972050600981059,0.44760312978841227,0.45498639170997385,0.0409283153119081,0.04144624332964114,0.26261334595867303,0.03200667894336476,0.4964860197436599,0.21482025742158758
2018-04-03,0.045324477585925366,0.040603164406885855,0.04076972462218395,0.04175742055089182,0.24876324877621897,0.3468833634550934,0.4469614946612248,0.45011170268143486,0.040602457204342135,0.0405189374160321,0.32722844680590873,0.031538871918488726,0.5634890320635646,0.16345798062718533
2018-04-04,0.04993866071451236,0.045255847382457914,0.04061109684914907,0.037789901941970766,0.2913434495754503,0.43289555007762615,0.45110248733752,0.44713571010297043,0.040142598094600856,0.04024033708939684,0.4257068275023491,0.031577447311219115,0.5988051790218887,0.2634418299764336
2018-04-05,0.051643872967308574,0.048424204468426546,0.05115449078021081,0.04885878278209782,0.21585227116021227,0.462616891826245,0.4562157597970697,0.4458955675710625,0.03994239314622949,0.04011496742695375,0.4629446609295362,0.03178302199123048,0.5502399865587352,0.15538039898922298
2018-04-06,0.045310144356100396,0.045926589673866536,0.04555823053030425,0.04654435362724377,0.29527725992311815,0.35625035674731753,0.4544947896919821,0.4445195453535773,0.03940924020232739,0.03938614178323044,0.34899517282182774,0.03133508102860336,0.42068781754896967,0.309905395027746
2018-04-09,0.04770318876288321,0.04679717387606741,0.047938078316472815,0.04497745557052649,0.23636259549666466,0.4000562736082315,0.4556216447762767,0.4436701026015796,0.037995912406576904,0.03937680314506317,0.4076823113018733,0.031169318735207813,0.5621291017605122,0.17039357302819264
2018-04-10,0.05228865889535983,0.048095910825467214,0.05036116160556775,0.04946249404265943,0.23036938918659838,0.477807797425428,0.46102259273773843,0.4441953736090997,0.03598019791117879,0.040221106100583215,0.5209857852025606,0.03147829883700595,0.5975918552126654,0.21486418038350105
2018-04-11,0.051127993034761066,0.047981765758352474,0.05060638785972707,0.04835563071056381,0.1715590228834197,0.4570122997417513,0.46432276355153035,0.4453517813614506,0.03428010751141758,0.04087501760226278,0.5097595980734476,0.0316416822784,0.5039807733306992,0.15873322859292494
2018-04-12,0.05356403713101876,0.04952314655066001,0.05253910798039421,0.05005192181274867,0.1760625371308624,0.4981647558523101,0.46931187999573387,0.44738986279009796,0.03319067838708112,0.04137319293545991,0.5877344269683746,0.0320333268167913,0.5618920284627853,0.22713182959571188
2018-04-13,0.05440946500838928,0.05072196943478277,0.05370739516547604,0.052021300420344474,0.1980536980289056,0.5124357038171818,0.47407594386710206,0.45008307919280044,0.03204558577789607,0.04198717041783567,0.6313417292660468,0.03247228997806215,0.5361094533444613,0.250022304404599
2018-04-16,0.05597139149939634,0.051221473738916196,0.055120847109060594,0.05238065726072405,0.16316400790435462,0.5392258894492025,0.47928121955979436,0.4533988276159867,0.03133067548013235,0.04240775698960436,0.6952488673612214,0.03302577891738248,0.547466347215296,0.17925881581269257
2018-04-17,0.05943921872897928,0.055146315744882574,0.057399779549419244,0.05447949781577344,0.21262690089516595,0.595790999282273,0.48655992636854417,0.45767513565807627,0.03225876825434043,0.04187439988359845,0.7752330956367128,0.03387364627892578,0.577455029995204,0.29012545123989897
2018-04-18,0.05886598260890169,0.05497502258268391,0.058077638971048645,0.05637697652566914,0.15505728868113414,0.5820709676279545,0.49159105671716863,0.4622185096382519,0.033001910517831856,0.041484373105726224,0.7382072351469378,0.034583389689161886,0.5136666663480773,0.15591192337153736
2018-04-19,0.051643872967308574,0.050079757724346835,0.051991043673662474,0.050555046092067374,0.2933438088642969,0.4287107311530379,0.4885696006831256,0.465179192626711,0.03315639150134525,0.04155238314238885,0.5336592277191701,0.034502684142702494,0.40968566825236463,0.4217683558205314
2018-04-20,0.04149850575656017,0.044128388194483836,0.04156303292953062,0.04601253664126245,0.5952406303506643,0.2733342351748943,0.47653257234168017,0.46486255943564775,0.03340086750639282,0.04082362416787469,0.2675404237582979,0.03341422431708821,0.3593512820489625,0.482309149211557
2018-04-23,0.040810650334343335,0.037991399749654514,0.039630280748528396,0.04059304038588199,0.31013679065610467,0.2643753775976124,0.46643709077812906,0.4623571869912635,0.03335456045027735,0.04091753016244859,0.24729908662878375,0.032360580512148546,0.5110677947728283,0.08996614743402528
2018-04-24,0.03751489166735064,0.03714942822030115,0.035490874195700406,0.03892558113973532,0.28235511602718966,0.2219433757526057,0.4555325065171342,0.45792033125028053,0.03372528475580294,0.039046530524662726,0.20442025166913647,0.031077414266708042,0.4671481093519275,0.1981696140710751
2018-04-25,0.03853215542500904,0.03585054252471376,0.03720711836407406,0.03454100895592971,0.2301086438784113,0.24436488056498418,0.4481623929374362,0.45272674664056256,0.034097177150572866,0.03794869326444175,0.25052080183729153,0.030018271329121188,0.539969883040274,0.17437873185495706
2018-04-26,0.039349009915650573,0.03629302358229511,0.03859179408589855,0.03669734226375307,0.2259849322308185,0.26296142668071987,0.4434575272837882,0.44752233343124675,0.03429603401235437,0.03739900161940121,0.27857387355159435,0.02914175736608668,0.53648929257674,0.21670878922225767
2018-04-27,0.03662639429581452,0.03429496867464585,0.034639840924159115,0.03652485843083003,0.3016778192806918,0.22373654609067917,0.4375756441623234,0.4420466922653593,0.034755230971127815,0.03609333323695729,0.24149174398218098,0.028076216816994265,0.4765084620658782,0.3026144956726926
2018-04-30,0.040839270257532784,0.03847661750809975,0.036385019396287854,0.03383667657243836,0.36830660905124635,0.31986634265460334,0.4373417042103727,0.437613992799185,0.03482146717293744,0.03580971414190873,0.3338582766170417,0.02753381922065659,0.5947797884745111,0.2773677016958183
2018-05-01,0.04634192748942567,0.04124543264641711,0.041332265368853816,0.03998931074816353,0.4779377118369276,0.42756528039430675,0.4427448229825281,0.43527314269247336,0.03484627241101845,0.035890596047923246,0.4470241626590824,0.02759383446596944,0.6151978779196811,0.298912088849367
2018-05-02,0.05704615105396621,0.053447931658786,0.05363528600810444,0.052668191762230976,0.605555321164722,0.5866932313986435,0.4573801260464622,0.4366652565285295,0.03575754097798578,0.03567927525770362,0.655230280874016,0.028719509916436764,0.6986298989224637,0.2928375259436619
2018-05-03,0.05750469806721392,0.05309114172449422,0.05455838415401562,0.053602602191285764,0.28605671545888717,0.5925162761127198,0.46947495830892005,0.44047702188245297,0.036552120115091014,0.03545963030640992,0.6524714091868112,0.029783873732156102,0.5298309392089634,0.07646298343049338
2018-05-04,0.0674494465968733,0.06272467789044259,0.059938221735517966,0.057009478402653635,0.5038341486904219,0.7036157361087884,0.4883363165982014,0.44773396219720607,0.039706231070124054,0.03446940979728197,0.7821029268534005,0.0317422303468656,0.6789394018460773,0.41361901108251325
2018-05-07,0.06935534733544918,0.06760574058717969,0.06942879475606953,0.06697153474354695,0.36854275574545353,0.7218584214574543,0.5047464978654034,0.45720024219865646,0.0428172601140846,0.033473290537742256,0.762295606643724,0.03370483666892368,0.5514389671076524,0.14857991805585846
2018-05-08,0.07063063249818718,0.06553625600862792,0.06787102414906696,0.06669837047316823,0.23031232040216498,0.734232463240896,0.5184579326995263,0.4678319667203943,0.04563550407436723,0.03243713042754934,0.7414355964555951,0.03560817022828991,0.5417614706562739,0.12301049276678415
2018-05-09,0.07250782024065272,0.06722034296829485,0.07010664233950656,0.068940903855363,0.17922985466691613,0.7526480863221608,0.5304630845730595,0.4790154150249365,0.048607318041748504,0.031558825433708304,0.7297304372650945,0.03751811992847989,0.5506658257401589,0.16691540966444157
2018-05-10,0.07634814856807315,0.07145910776154904,0.07361147822790035,0.07065154604829743,0.22624370964988716,0.7887184728833184,0.5428353369982851,0.4907221339055235,0.05198347503954476,0.030402819244017415,0.7385649425626476,0.03963054460582707,0.5796053862195422,0.28209085654105975
2018-05-11,0.07531243310383806,0.0720626554235553,0.07436556561582261,0.07421758746775547,0.20875803088840506,0.7639660887467129,0.5507821770670666,0.5018602632220349,0.05473658251214636,0.029704445346759728,0.6992320036712414,0.04143812216737672,0.5074549108956916,0.20226858424776234
2018-05-14,0.07467956050966734,0.07130339378493242,0.07495927319180792,0.07352496906616202,0.1552963872090189,0.7482551638068543,0.5555489778824992,0.5118341284832562,0.05704465015581944,0.029243468090137975,0.6721292239116564,0.043010205846062105,0.5133139898588821,0.15965456527386998
2018-05-15,0.07221973628210909,0.06777894866481834,0.07096308993140674,0.07030692834002172,0.1839921463334275,0.6870246180804563,0.556056927505947,0.5199265323767113,0.05855973116101826,0.028993434356527015,0.6350831387386677,0.04418636571330117,0.48639532912308214,0.26267990766835647
2018-05-16,0.07472269980852364,0.06977040240573376,0.07226618352353584,0.06928236725891324,0.13959558387791932,0.7179434083774964,0.55787574982793,0.5268061922251135,0.06043029318702303,0.02869288692211902,0.6459555336510152,0.04550102968437478,0.5597969419290245,0.1646519157242758
2018-05-17,0.07301092591480107,0.07041512617825321,0.07278743783760497,0.072067482292476,0.12100788721013703,0.6744859128543034,0.5567489246951454,0.5320585517633263,0.062158615224059965,0.02912133183833618,0.6159414475204352,0.04651915768012074,0.4974123645217056,0.191900492842675
2018-05-18,0.07203272951570777,0.0688391368905115,0.07245441887132462,0.07089859386923253,0.13088373875079293,0.649452674794656,0.5540149378629073,0.5356505508557396,0.0632660490765824,0.031166767406954038,0.5937936333913898,0.04734241432225353,0.5081189559377384,0.2382846831658934
2018-05-21,0.07393151017583166,0.07093084910441497,0.07358373180738867,0.07206743229570961,0.1318981855913246,0.6773658547272713,0.5527505387190883,0.5382420922439564,0.06424339960841541,0.03362100608204077,0.5988794379026857,0.048277312788890164,0.5508400836809294,0.2227547420799322
2018-05-22,0.07325545174634418,0.0703721316729832,0.07339553368620014,0.07261583814823147,0.10080455357615395,0.6585691694042558,0.5502376319171496,0.5397547546019981,0.06435798628043804,0.03725826854472433,0.5805827640848871,0.04905550723667193,0.5126288735301173,0.170189467987986
2018-05-23,0.07498167521104288,0.06982773611174983,0.07191871720055257,0.06968645843341265,0.14820805060456685,0.6856466095296442,0.5490276912381957,0.5406949750129202,0.06424658185216792,0.04120780345823549,0.5872885237591887,0.04993236405470494,0.5481579963520866,0.3147654542826498
2018-05-24,0.07467956050966734,0.07031482723766838,0.07257026375116385,0.07317864791703438,0.17945419402641294,0.6763791999140866,0.5469505060373381,0.5409837798905982,0.06354127146374683,0.045664448885843145,0.5734416345134942,0.05069547231554952,0.5181667290066813,0.2680033972909952
2018-05-25,0.07529800680109217,0.07147519392514853,0.07465508973282706,0.07239926445592598,0.12265107462399527,0.6869707023090846,0.5450806932763189,0.5407977122843753,0.06132778039303716,0.05205890996134499,0.5745974418143506,0.051447803322635405,0.5317145420470114,0.14744855183496328
2018-05-29,0.07431990347491985,0.07018585542734021,0.07352582020275064,0.07149023216890654,0.17237077714475688,0.6538890224591508,0.5418976521981708,0.5399387961584412,0.05844249715644728,0.05861427839897859,0.5531582347455023,0.05203058629061166,0.5082424934831776,0.30684857681747696
2018-05-30,0.07374457321412103,0.069111388117468,0.07339557327516713,0.07166345066054758,0.13474867297931703,0.6340009088985757,0.5380996634950752,0.5384044207798755,0.05513779045228767,0.06497181358195081,0.5335309137930521,0.05250028183937264,0.5141281384519115,0.17075424910642967
2018-05-31,0.07283834545114559,0.06944093243802094,0.07246895394157923,0.07094194829385858,0.2212600304575566,0.6020035681258687,0.53355289342359,0.5361626423833848,0.053502532817694015,0.06835243385906487,0.4892147612363313,0.052834540971079785,0.5092215879388962,0.3604956295888402
2018-06-01,0.07768597873368371,0.07234921215774873,0.07479995799164715,0.07205301380793472,0.1815057184323378,0.7001105776754905,0.5338664058863374,0.5344391569663082,0.05110225749401792,0.0729992889147591,0.744036541167077,0.0536221610797005,0.5944667246360983,0.17751692969262348
2018-06-04,0.07997319922935625,0.076876572829877,0.08001239342098207,0.07732020982240262,0.2092893609503712,0.7390026614500241,0.5355834829453963,0.5334434083770611,0.05169990276182518,0.07368735639176394,0.8519680473545169,0.054563695556136854,0.555912797961341,0.25678169308920085
2018-06-05,0.08210219575942851,0.07762161759106703,0.08147478885592271,0.07938383667242627,0.16304199877901426,0.7726069406674009,0.5382322920220046,0.5332376968781045,0.05302450965509786,0.07363415214702679,0.8858882633622245,0.05562864939721737,0.5533520256328412,0.16805341681052188
2018-06-06,0.08306596585577591,0.07782217784435128,0.08083769687497463,0.08019193177247791,0.1568195333866552,0.787360126654055,0.5404883277674061,0.5335763965047319,0.05444333050448669,0.07344908636529279,0.8485062957228781,0.05668864193010406,0.5364197580271487,0.21239455200573132
2018-06-07,0.08231791552194029,0.07799404455299949,0.08144575760764802,0.08092783556979066,0.16088912808349218,0.7571252664331797,0.5408058333880854,0.5339181842863191,0.05549791325345266,0.07337116090493895,0.7619518599314831,0.057572811119703055,0.5119275651125405,0.2269402228722523
2018-06-08,0.0797862157311851,0.07484216892534182,0.07772475234666396,0.07664199575130642,0.21313264839859297,0.6593053563583343,0.5379284867469626,0.5335497457520056,0.055888891849733446,0.0733213526332821,0.6369607399920894,0.0581193782041248,0.4863601873546362,0.29479644127744253
2018-06-11,0.07911011076523711,0.07479917771476483,0.07836181545942036,0.07690174663227067,0.13099000476318617,0.6342864344780899,0.5343207432790475,0.5324501917105281,0.05620120565447978,0.07339210574098437,0.5976674452412951,0.058546220553063216,0.5128401041899038,0.12827277909548435
2018-06-12,0.08062047485804263,0.07571604813552976,0.0797227564446786,0.07695940270909679,0.11724036349297337,0.667462590568851,0.5322320126488626,0.5311046015109502,0.05671781451873181,0.0734732926646135,0.6434264591625068,0.05908358220987123,0.5444874819920457,0.19846541482137714
2018-06-13,0.07834765739688582,0.07610288520498429,0.07869476926757138,0.07844575804090365,0.16375437463987255,0.5823942789502281,0.5278098870797582,0.5290416565317827,0.05679017025123895,0.07404147436661351,0.5403133189537712,0.05934228234584568,0.4898672054313611,0.3039279188390941
2018-06-14,0.07849154813266107,0.07422608482187656,0.07837626470405054,0.07719033314254803,0.16347591832961994,0.5860285853585899,0.5238760290523915,0.5265137488011844,0.05694839160616161,0.07427129408585376,0.5387110877918742,0.05959074626572383,0.5246996678128238,0.2206973016148334
2018-06-15,0.07567211340681584,0.07220599169996147,0.07553841016989118,0.07499688981615049,0.5581272255223293,0.48598310138523504,0.5175909789399142,0.523089374889137,0.05687106339356074,0.07463243980313916,0.4117487555891709,0.05953335231305415,0.4816775418719923,0.771133133772385
2018-06-18,0.0755281994028103,0.07085917232233988,0.0740035726565493,0.07189423433006298,0.1327256829656089,0.48109835559063185,0.5120441587379747,0.51911250986421,0.05668113785431639,0.07519974980465216,0.3934286155428427,0.05946702023012737,0.5204985889352399,0.013487077843127443
2018-06-19,0.0711408349825573,0.06671871046173575,0.06857402635531548,0.06794027283838816,0.28123833895250155,0.34725530481074474,0.503160055470989,0.5139491821271216,0.05693918765390282,0.07463487929039758,0.21356264685531712,0.058967878197804,0.45821940736640554,0.4630709661936274
2018-06-20,0.07230601487982175,0.06796515740025252,0.0718752180009127,0.06968639416617517,0.15381948642566484,0.38579667204739876,0.4969688696008067,0.5084374111276719,0.05701245164898083,0.07445798428859768,0.2699260797106839,0.05863289529173446,0.5399909747783128,0.10679274325022117
2018-06-21,0.07080998401684113,0.06961276615701154,0.07073138579973434,0.07098513311477206,0.2038353562587446,0.34353949243339676,0.4904627844185493,0.5025766388445585,0.057283584234699925,0.07373414976815973,0.23185804260312917,0.05818007915928594,0.5003897191611061,0.29411130875256675
2018-06-22,0.07003319741866487,0.06646082037212461,0.07038389563030298,0.06935447595433963,0.21848137102238546,0.3219532849289023,0.48445852752567226,0.49654861169248643,0.05758877670955509,0.07292457837261301,0.2281098613211359,0.057692640512890164,0.5110076331927187,0.23824141880671693
2018-06-25,0.06607734232812607,0.06469860295980626,0.0646357692857972,0.0654293393386321,0.2623918648656506,0.2239099162347864,0.4759350054607658,0.4898247914890155,0.05836891659279031,0.0711344382986171,0.1491793021940651,0.05685568667809879,0.4633530446628683,0.26970736723959693
2018-06-26,0.06932835618837624,0.06700528116149854,0.06725647623166717,0.06483773035043616,0.19259182178080547,0.33802914290199915,0.47229236968567184,0.4836331484543071,0.05857177121997753,0.07039622829107722,0.2717926301428736,0.05642383373511009,0.5720431444769465,0.15468822933968554
2018-06-27,0.06893991635282759,0.06807974254153512,0.06941377680182478,0.06807011497976861,0.1996378487692121,0.32804693488909464,0.4691027604489459,0.4779683067829777,0.05877044481785654,0.06968206638922247,0.27632064138279544,0.05599423105609544,0.5167755169249062,0.229722578311144
2018-06-28,0.07086757288667356,0.06654684831537663,0.06908085125552563,0.06643955135394525,0.12170845573628497,0.39237701712692485,0.46847612784823783,0.47329664636416935,0.058820221136673345,0.06942249491374669,0.33771962798495064,0.055798480296713,0.5516040001314493,0.12825727956808147
2018-06-29,0.07030643624631833,0.06795076178130319,0.06779210518332143,0.06959971519981456,0.1745708771791204,0.37599865558089984,0.4675310444852885,0.4693484920281087,0.05865634893662963,0.06881898722575797,0.33498159094945723,0.05556520881387131,0.5142303548234797,0.31277263564449376
2018-07-02,0.07328425781537551,0.06810851492675865,0.06853067446134756,0.06603552372920263,0.1253106767675036,0.4707853358256836,0.46966554423502793,0.46666612554608783,0.05812010372868137,0.0686798083862501,0.4278334845093483,0.05565220109903393,0.5671699597708039,0.15583292099953572
2018-07-03,0.06859477869374697,0.0690397588454699,0.06870441172280131,0.07176446383939805,0.08815201048944532,0.3397256774181806,0.4669992378424078,0.46392544174593753,0.057236463105377666,0.06818917054054202,0.30854810077678463,0.05526154272998715,0.4532119193415647,0.1579653946861868
2018-07-05,0.0707236821508983,0.06683335116783776,0.06977579945756571,0.06811345550208925,0.11422063764079912,0.40365622839353477,0.46699527170370286,0.46173200995300556,0.055855936340267365,0.06834373615231071,0.38241853638311973,0.05512116991909469,0.5546727831110982,0.2773499244756824
2018-07-06,0.07442067818006903,0.06972745059976357,0.07110791624624949,0.06834441168528632,0.12288918920732084,0.5013892084422367,0.47054755508200746,0.46076969588342276,0.054570111312205294,0.06886603724147561,0.5171172118175685,0.055364194897348035,0.5778451943589014,0.23680924059234762
2018-07-09,0.07817514673792103,0.07295102923517918,0.07704427737376099,0.07423211726274692,0.1452385059249116,0.5847204643997671,0.4768994812089144,0.4614168108304977,0.05426211675523279,0.06902064295212762,0.6576199849959805,0.055959855962401966,0.5779369146385009,0.25958284916964125
2018-07-10,0.0778442492357444,0.07381060766314282,0.07831835488997099,0.07597818334779116,0.10767642237758276,0.5745888773991704,0.4815418211798338,0.4629701002918129,0.05402931353626733,0.06913244652859452,0.6516045712782952,0.05646566817397261,0.5178001368415948,0.16382092153006766
2018-07-11,0.07429114394234898,0.07166152903331033,0.07459726099383449,0.07278897481782015,0.1361360348077842,0.47157156280381296,0.48177052792268965,0.4642637509877395,0.052952395386853646,0.0695998391635792,0.5375501173775417,0.05656768073604365,0.47090430129595684,0.2748634579121342
2018-07-12,0.07882232929368654,0.07399678190469958,0.0770586141134981,0.07427527349701218,0.12835893701189455,0.5713457442183673,0.48611890520243983,0.46626869284496053,0.05305266148386961,0.06954427163676691,0.719922727265532,0.05711350001204449,0.5894149218884875,0.20864614702427248
2018-07-13,0.07925393169632167,0.07461288272098163,0.07936080367711171,0.0765120762169868,0.07397435333598204,0.5801065782019041,0.48980140810264056,0.46869412662613585,0.05321734742430062,0.06945118789224342,0.7314132942824293,0.05765053518944227,0.5288679761687204,0.13029096685670116
2018-07-16,0.07864984190295204,0.07577344058187532,0.07866589724876519,0.0771471021678275,0.09886027912718154,0.5616427401631162,0.4919491298039228,0.47111358014614685,0.053702876144682776,0.06925351697304943,0.6914553735681863,0.05807596136475915,0.5138638175087464,0.2809819029444808
2018-07-17,0.07942658196466784,0.07465590017684362,0.07689943380254935,0.07459283748422169,0.10369538269107345,0.5793469654302555,0.4941646500755048,0.47354337373304284,0.05433129586703489,0.06900233026003844,0.7009285255264112,0.05853861396357743,0.5338796657684427,0.23076572136643336
2018-07-18,0.07791614806717156,0.07455560955794224,0.07795637419926252,0.07752224149447501,0.11214648251001275,0.5300314216869619,0.4942634674570565,0.4755092524499068,0.05486616601310906,0.0691520368108356,0.630357645726037,0.05880602646329022,0.5007558327983226,0.23747040455037852
